adjusted_date,mean_pos_sentiment,mean_neg_sentiment,mean_neutral_sentiment,mean_pos_preamble_sentiment,mean_neg_preamble_sentiment,mean_neutral_preamble_sentiment
1/1/24,0.9327496,0.018449845,0.048800554,0.8836374,0.019422077,0.09694044
1/10/21,0.007311584,0.9746353,0.018053148,0.0075826105,0.9701563,0.022261105
1/11/23,0.260249033,0.5703996753333334,0.169351335,0.22491515033333334,0.5347777566666666,0.24030705666666666
1/12/20,0.068412475,0.030966438,0.90062106,0.037841678,0.027355934,0.93480235
1/12/23,0.008780401,0.97181195,0.019407649,0.012818551,0.9613524,0.025829047
1/2/20,0.00859736,0.94116604,0.050236702,0.00982069,0.92875767,0.061421633
1/2/23,0.28180527566666663,0.317478195,0.4007165366666667,0.30092203933333334,0.31806317666666667,0.38101479000000005
1/2/24,0.015147576,0.87350816,0.111344196,0.017542345,0.8211072,0.16135049
1/3/22,0.008827427,0.9712246,0.019947924,0.007907389,0.97015387,0.021938689
1/3/23,0.13053687366666666,0.6842453133333333,0.185217827,0.07460116616666666,0.6545574873333333,0.2708413493333333
1/3/24,0.021364318,0.83377312,0.14486255,0.020837467999999998,0.8592440349999999,0.1199185375
1/4/21,0.15020147,0.010988438,0.83881,0.08480963,0.011092847,0.9040975
1/4/22,0.50665078,0.446757615,0.046591574499999996,0.271694905,0.65577273,0.072532392
1/4/23,0.013700964,0.938568,0.047731053,0.01412387,0.93506515,0.050811026
1/4/24,0.9019046,0.022053273,0.07604219,0.7872545,0.04613993,0.1666055
1/5/20,0.024002165,0.047912944,0.9280849,0.016824253,0.055630367,0.92754537
1/5/21,0.8811023,0.08028934,0.03860839,0.8077262,0.12550169,0.06677206
1/5/23,0.025408367,0.82777596,0.14681564,0.042314224,0.67340225,0.28428346
1/5/24,0.4410008796666666,0.3409234626666667,0.21807561766666664,0.302548103,0.35394113400000005,0.3435107693333333
1/6/22,0.0126414215,0.8686019,0.11875667,0.010426848,0.9003687,0.08920457
1/6/23,0.09761958,0.07115274,0.8312277,0.044571433,0.053800236,0.90162826
1/6/24,0.4289527,0.49100074,0.080046594,0.23044688,0.65877354,0.11077957
1/7/20,0.02798364,0.056791645,0.9152247,0.020153979,0.09912351,0.8807225
1/7/22,0.008223678,0.97581,0.015966374,0.009640606,0.9726881,0.017671362
1/7/23,0.13721408,0.013919406,0.8488666,0.089539334,0.013607878,0.89685285
1/7/24,0.021066822,0.92706776,0.051865365,0.024442015,0.8802995,0.09525858
1/8/22,0.0154237915,0.9291072,0.055469032,0.031442873,0.8273144,0.14124279
1/8/24,0.0919416075,0.502131315,0.40592705500000004,0.060954575,0.5422351750000001,0.39681030000000006
1/9/20,0.0866371,0.23169957,0.6816634,0.03823364,0.3028936,0.6588728
1/9/22,0.11940634,0.01624687,0.86434674,0.10261311,0.018293131,0.87909377
10/1/20,0.031402934,0.15614302,0.8124541,0.030319776,0.0824167,0.88726354
10/1/22,0.033581823,0.21527515,0.75114304,0.02675797,0.23166217,0.74157983
10/1/24,0.06967223,0.4174165,0.5129113,0.0589921,0.12770979,0.8132981
10/10/19,0.007522046,0.95334417,0.039133728,0.0088429265,0.9356441,0.055512927
